,Source_Name,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Index,Unc_PL_Index,CLASS,ASSOC1,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
977,4FGL J1745.6+3950,1.7329758e-10,3.0620614e-11,1.8431758e-12,3.9181554e-13,PowerLaw,2.1759295,0.14719906,bll,B2 1743+39C,266.407307458,39.8585941667,2.1083333194837905e-06,0.267,,0.0,0.0,6.3342075,0.0,10.0,60.3579
978,4FGL J1747.2+4937,1.0089824e-10,2.7393782e-11,1.4459209e-12,3.5337653e-13,PowerLaw,1.882597,0.17978838,bll,RX J1747.0+4938,266.7596130371094,49.63359832763672,0.0089999996125698,0.46,HSP,2.81838288e+16,7.6583287e-13,16.150316,0.6073382,0.43653947,42.2858
979,4FGL J1747.9+4704,2.0420517e-10,3.879449e-11,2.4367492e-12,4.5837043e-13,LogParabola,2.394568,0.11999829,bll,B3 1746+470,266.861030308,46.9808128472,6.799999852091787e-08,1.484,,0.0,0.0,7.185777,0.0,10.0,-inf
980,4FGL J1748.6+7005,4.593383e-09,9.6364736e-11,4.6978522e-11,1.3660272e-12,LogParabola,2.0305948,0.0143484315,bll,S4 1749+70,267.136834646,70.0974357722,6.799999852091787e-08,0.77,ISP,125892538000000.0,4.718392e-12,541.29193,0.43026084,0.1030628,106.752
981,4FGL J1749.0+4321,9.931876e-10,5.251745e-11,1.1681195e-11,6.5252095e-13,PowerLaw,2.0871682,0.039225083,bll,B3 1747+433,267.251501542,43.364246525,8.80000001757253e-08,-inf,LSP,15135612600000.0,2.0644816e-12,31.429575,0.24673976,0.0808086,55.7071
982,4FGL J1751.5+0938,5.053084e-09,1.2933277e-10,4.527303e-11,1.4823325e-12,LogParabola,2.2576087,0.01685814,bll,OT 081,267.886744054,9.65020232778,6.799999852091787e-08,0.322,LSP,7943282500000.0,1.9797667e-11,914.558,0.67205,0.15978207,34.2597
983,4FGL J1754.2+3212,2.6630957e-09,8.8646354e-11,2.3366952e-11,1.1724344e-12,LogParabola,1.9195089,0.021929557,bll,RX J1754.1+3212,268.549163492,32.2064040833,1.199999957179898e-07,-inf,ISP,316227772000000.0,2.46638e-12,373.31284,0.6888804,0.16569845,90.7452
984,4FGL J1754.5-6425,3.804203e-10,4.1609105e-11,5.333466e-12,6.222927e-13,PowerLaw,2.4087725,0.07979752,bll,PMN J1754-6423,268.6750429,-64.3960579444,3.4999999343199306e-07,1.255,,0.0,0.0,14.895218,0.29817185,0.16251685,54.8881
985,4FGL J1756.3+5522,4.2135878e-10,3.7256535e-11,5.0658037e-12,5.215508e-13,PowerLaw,1.8452171,0.06119255,bll,RX J1756.1+5522,269.066172317,55.3716908,2.699999868127634e-07,0.47,,0.0,0.0,19.836956,0.34135213,0.13307865,111.632
986,4FGL J1757.0+7032,1.4319744e-10,3.393227e-11,1.7839057e-12,3.9718736e-13,PowerLaw,1.8269273,0.14182435,bll,MS 1757.7+7034,269.30517578125,70.56038665771484,0.0044999998062849,0.407,,0.0,0.0,16.727264,0.5835176,0.38331664,34.6415
987,4FGL J1800.1+7037,2.0748514e-10,3.479897e-11,1.8702435e-12,4.427891e-13,PowerLaw,2.1245654,0.12888266,bll,RX J1759.8+7037,269.9542236328125,70.6225814819336,0.0089999996125698,-inf,ISP,301995156000000.0,2.4033886e-13,17.625284,0.3851288,0.2586509,56.4316
988,4FGL J1800.6+7828,5.165034e-09,9.665993e-11,5.5820522e-11,1.2246485e-12,LogParabola,2.2103746,0.012026862,bll,S5 1803+784,270.190349579,78.4677828917,6.799999852091787e-08,0.68,LSP,17947336600000.0,1.6108347e-11,284.39838,0.23537113,0.057200905,86.403
989,4FGL J1806.8+6949,3.333113e-09,8.150021e-11,3.555753e-11,1.0871652e-12,LogParabola,2.2972047,0.017007437,bll,3C 371,271.711169354,69.8244745889,6.799999852091787e-08,0.05,LSP,77624714000000.0,3.0573558e-11,109.08764,0.19404869,0.04976742,49.7215
990,4FGL J1807.2+6429,1.725734e-10,2.686159e-11,2.4779987e-12,3.57065e-13,PowerLaw,1.9907633,0.11457197,bll,7C 1807+6428,271.884033203125,64.49063873291016,9e-07,-inf,ISP,582103230000000.0,3.5539475e-13,33.261726,0.75176466,0.25990283,431.575
991,4FGL J1807.9+4650,1.37059e-10,2.8780483e-11,1.2872711e-12,3.2051645e-13,PowerLaw,1.8942349,0.14168245,bll,RGB J1808+468,272.004979992,46.8280461944,2.900000026784255e-07,-inf,LSP,69183098000000.0,1.1107876e-12,11.155096,0.19953546,0.53486085,35.9012
992,4FGL J1808.2+3500,3.716098e-10,4.3742055e-11,2.8505343e-12,5.8425156e-13,PowerLaw,2.260256,0.08703992,bll,MG2 J180813+3501,272.048043054,35.0218547056,2.699999868127634e-07,-inf,ISP,562341310000000.0,3.1515485e-12,25.426477,0.5846548,0.19853549,115.063
993,4FGL J1808.8+3522,1.9113545e-10,3.8268333e-11,2.509674e-12,5.3331623e-13,PowerLaw,2.12103,0.13507165,bll,2MASX J18084968+3520426,272.207075458,35.3451865639,3.000000106112566e-07,0.1412,,0.0,0.0,3.1360018,0.0,10.0,11.4479
994,4FGL J1809.3+2042,3.597479e-10,4.418515e-11,4.189701e-12,5.506538e-13,PowerLaw,2.0770862,0.09703925,bll,RX J1809.3+2041,272.356049608,20.6919164778,1.8000000068241206e-07,-inf,,0.0,0.0,9.870695,0.11830967,0.32976624,34.9581
995,4FGL J1809.7+2910,9.0162877e-10,6.149819e-11,9.382022e-12,8.4379584e-13,LogParabola,1.9202783,0.04696588,bll,MG2 J180948+2910,272.439135325,29.1721963389,1.500000053056283e-07,-inf,,0.0,0.0,30.52295,0.30148602,0.1048063,62.2306
996,4FGL J1810.7+5335,3.2113034e-10,3.5343423e-11,3.406185e-12,4.2834565e-13,PowerLaw,2.0456648,0.08764506,bll,2MASS J18103800+5335016,272.658289433,53.5837668889,2.0000000233721948e-07,-inf,HSP,999999990000000.0,1.4082573e-12,9.618674,0.14064804,0.23439424,19.6458
997,4FGL J1811.0+1608,3.2884578e-10,4.998706e-11,4.591669e-12,6.6784816e-13,PowerLaw,2.0684927,0.10485589,bll,87GB 180835.5+160714,272.709045108,16.1391026972,2.399999914359796e-07,-inf,ISP,310813596000000.0,1.3378579e-12,41.55255,1.0335017,0.30388576,10.5561
998,4FGL J1811.3+0340,1.1892846e-09,8.1927215e-11,1.0530464e-11,1.009804e-12,LogParabola,1.8733175,0.043844506,bll,NVSS J181118+034113,272.825118183,3.68709727778,2.7999999474559445e-07,-inf,HSP,1.07151929e+16,5.1344983e-12,35.823658,0.37772638,0.1185664,99.3721
999,4FGL J1813.5+3144,1.0032789e-09,7.347234e-11,1.0153632e-11,8.8232004e-13,PowerLaw,2.1685848,0.04920144,bll,B2 1811+31,273.396678379,31.7382277472,2.900000026784255e-07,0.117,HSP,1122018460000000.0,3.971321e-12,38.929787,0.39666426,0.11926468,31.116
1000,4FGL J1813.6+0614,1.099439e-09,8.0461304e-11,9.212928e-12,9.527993e-13,LogParabola,2.044116,0.04931563,bll,TXS 1811+062,273.389214987,6.26167604167,2.0000000233721948e-07,-inf,LSP,14962356400000.0,2.2353627e-12,23.580078,0.29372916,0.1111188,60.0219
1001,4FGL J1814.0+3828,1.5396585e-10,3.00627e-11,1.8322722e-12,3.8807862e-13,PowerLaw,2.2720397,0.14992023,bll,2MASS J18140339+3828107,273.5142822265625,38.46950149536133,0.0089999996125698,0.2754,HSP,8912509200000000.0,1.125833e-12,15.730874,0.4375381,0.29858056,-inf
1002,4FGL J1819.1+2133,3.3568992e-10,4.5983894e-11,3.7514384e-12,5.9602453e-13,PowerLaw,2.07513,0.1071611,bll,MG2 J181902+2132,274.771738254,21.5427272389,2.0999999605919586e-07,-inf,ISP,179887088000000.0,1.1103426e-12,4.7666287,0.0,10.0,10.6699
1003,4FGL J1820.3+3624,2.354524e-10,3.4831072e-11,2.86006e-12,4.587931e-13,PowerLaw,1.8221352,0.099809706,bll,NVSS J182021+362343,275.087442075,36.3953341056,2.900000026784255e-07,-inf,HSP,7328245500000000.0,9.957723e-13,11.792978,0.29990223,0.22604004,55.7881
1004,4FGL J1823.5+6858,6.7744804e-10,4.950152e-11,4.4621446e-12,5.093764e-13,LogParabola,2.2114787,0.05676202,bll,7C 1823+6856,275.88689125,68.9646145889,6.799999852091787e-08,-inf,ISP,112201843000000.0,9.766861e-13,5.6184382,0.0,10.0,16.3939
1005,4FGL J1824.1+5651,2.0684454e-09,6.983245e-11,2.2282396e-11,8.640077e-13,LogParabola,2.3778884,0.02227356,bll,4C +56.27,276.029451542,56.8504141194,6.799999852091787e-08,0.663,LSP,14454397900000.0,4.434912e-12,211.58498,0.38041815,0.093305394,26.5788
1006,4FGL J1829.3+5402,4.4048662e-10,3.7245294e-11,5.4983067e-12,5.221151e-13,PowerLaw,1.8584565,0.059229854,bll,RX J1829.3+5403,277.351176117,54.0499271389,1.8999999440438842e-07,-inf,HSP,1412537570000000.0,1.3511855e-12,20.657267,0.30923143,0.12903696,66.4311
1007,4FGL J1830.0-5225,2.0799774e-10,3.9695417e-11,2.582577e-12,5.02367e-13,PowerLaw,2.1309783,0.13615635,bll,SUMSS J183004-522618,277.5180358886719,-52.43856048583984,0.0044999998062849,-inf,LSP,54954086000000.0,1.1096423e-12,18.293114,0.6206251,0.28162563,-inf
1008,4FGL J1830.0+1324,5.0155496e-10,5.954469e-11,5.7691317e-12,7.354684e-13,PowerLaw,2.0821168,0.087957755,bll,MG1 J183001+1323,277.503177804,13.4039817944,2.7999999474559445e-07,-inf,ISP,245470887000000.0,2.4720371e-12,24.238316,0.45603243,0.17433551,55.8033
1009,4FGL J1831.9+3820,1.2274248e-10,2.9884557e-11,1.4040996e-12,3.6906635e-13,PowerLaw,1.9972591,0.15191779,bll,1RXS J183202.2+382132,278.00408935546875,38.36027908325195,1.1e-06,0.216,,0.0,0.0,10.192934,0.0,10.0,-inf
1010,4FGL J1832.6-5658,8.386762e-10,5.4337243e-11,1.00507025e-11,6.8803085e-13,PowerLaw,2.1316128,0.05241826,bll,PMN J1832-5659,278.129073496,-56.9890909972,5.399999736255268e-07,-inf,ISP,112979593000000.0,1.8619713e-12,17.393415,0.2145379,0.098746404,41.4257
1011,4FGL J1834.7-5858,2.1212375e-10,3.668522e-11,1.0418724e-10,7.238818e-12,PowerLaw,2.3943436,0.13794439,bll,PKS 1830-589,278.6144714355469,-58.94340896606445,2.4e-07,-inf,LSP,8035261500000.0,1.475326e-12,23.210365,0.77810925,0.30764383,-inf
1012,4FGL J1836.4+3137,5.034642e-10,5.4094503e-11,5.721282e-12,8.255599e-13,PowerLaw,2.3694236,0.07870052,bll,RX J1836.2+3136,279.088500562,31.6074250917,2.200000039920269e-07,-inf,ISP,630957340000000.0,2.154294e-12,23.202633,0.38021547,0.15597476,61.3223
1013,4FGL J1838.0-5959,2.2343692e-10,3.801165e-11,2.7216168e-12,4.8982113e-13,PowerLaw,1.9048018,0.10886206,bll,SUMSS J183806-600033,279.528076171875,-60.008914947509766,0.0044999998062849,-inf,ISP,251188646000000.0,7.1464113e-13,11.662239,0.40868527,0.2633319,46.4146
1014,4FGL J1838.4-6023,1.4197955e-10,3.603637e-11,1.7884445e-12,4.438015e-13,PowerLaw,1.88186,0.15438181,bll,2MASS J18382063-6025224,279.58599853515625,-60.422889709472656,0.0089999996125698,0.12,,0.0,0.0,19.390638,0.46789074,0.4716622,131.3
1015,4FGL J1838.8+4802,2.5055973e-09,8.192313e-11,2.5362518e-11,1.0801064e-12,LogParabola,1.8525823,0.022006407,bll,GB6 J1838+4802,279.704812829,48.0428538778,1.500000053056283e-07,0.3,HSP,5780960500000000.0,7.804283e-12,253.22083,0.50657266,0.12383987,149.17
1016,4FGL J1841.3+2909,3.559999e-10,5.0842528e-11,4.638066e-12,6.580543e-13,PowerLaw,1.7419534,0.082378544,bll,MG3 J184126+2910,280.340500412,29.1613969722,5.200000146032835e-07,-inf,HSP,1.65006104e+16,1.1387647e-11,8.214677,0.0,10.0,58.463
1017,4FGL J1841.8+3218,4.817805e-10,6.3662964e-11,6.898587e-12,6.660788e-13,LogParabola,1.8976762,0.06858569,bll,RX J1841.7+3218,280.446009437,32.3108729806,2.6000000730164174e-07,-inf,HSP,7244359500000000.0,2.4783463e-12,41.09052,0.633465,0.1882609,38.7072
1018,4FGL J1842.4-5840,2.2239997e-10,3.6032035e-11,3.3403011e-12,5.2678353e-13,PowerLaw,1.6816148,0.092194624,bll,1RXS J184230.6-584202,280.62750244140625,-58.70069885253906,0.0089999996125698,0.421,,0.0,0.0,44.63243,0.89219123,0.28200197,140.46
1019,4FGL J1844.9+5709,4.887436e-10,3.948501e-11,5.4804355e-12,5.0208e-13,PowerLaw,2.2151906,0.06452553,bll,TXS 1843+571,281.212341292,57.1607179583,2.499999993688107e-07,-inf,,0.0,0.0,5.406446,0.0,10.0,13.3405
1020,4FGL J1848.5+6537,1.2012813e-10,2.4970024e-11,1.2906996e-12,3.1044001e-13,PowerLaw,1.7495986,0.1276091,bll,NVSS J184822+653702,282.0928955078125,65.61579895019531,0.0089999996125698,0.364,,0.0,0.0,22.654377,0.7394946,0.3082137,38.7195
1021,4FGL J1848.9+4247,2.5705632e-10,3.7308906e-11,2.9913723e-12,4.652107e-13,PowerLaw,2.0283806,0.10404562,bll,RGB J1848+427,282.1961975097656,42.76079940795898,0.0089999996125698,-inf,ISP,831763770000000.0,4.2960863e-13,15.4765415,0.39660016,0.21843368,67.6718
1022,4FGL J1849.4+2745,4.3460216e-10,4.8427935e-11,5.9512616e-12,6.7393796e-13,PowerLaw,2.2995543,0.08014208,bll,MG2 J184929+2748,282.38222735,27.8002007167,1.5999999902760464e-07,-inf,LSP,39810719000000.0,1.9479375e-12,34.800377,0.5920814,0.18566602,24.9057
1023,4FGL J1849.4-4313,1.2546302e-09,7.2426266e-11,9.318203e-12,8.47702e-13,LogParabola,2.19185,0.03984359,bll,PMN J1849-4314,282.358027488,-43.2370391306,1.500000053056283e-06,-inf,LSP,20892960700000.0,3.705041e-12,52.15076,0.37188998,0.106083006,93.798
1024,4FGL J1850.5+2631,1.7809788e-10,4.3061645e-11,2.2166316e-12,4.854542e-13,PowerLaw,1.6769772,0.12510207,bll,NVSS J185023+263151,282.6001281738281,26.53155517578125,0.0089999996125698,-inf,HSP,8511380200000000.0,2.7756328e-12,8.453693,0.0,10.0,138.499
1025,4FGL J1853.8+6714,1.262328e-10,3.7179555e-11,1.574942e-12,5.3843063e-13,PowerLaw,2.2249799,0.20382023,bll,1ES 1853+671,283.46710205078125,67.23190307617188,0.0089999996125698,0.212,HSP,7079457900000000.0,2.4484373e-12,8.964505,0.0,10.0,-inf
1026,4FGL J1854.6-6007,1.8794503e-10,3.2673423e-11,1.5539773e-12,3.696866e-13,PowerLaw,2.0503795,0.13184357,bll,PMN J1854-6009,283.71533203125,-60.156551361083984,0.0044999998062849,-inf,,0.0,0.0,8.204215,0.0,10.0,27.2478
1027,4FGL J1858.3+4321,2.1911715e-10,3.4070514e-11,2.5889152e-12,4.4350534e-13,PowerLaw,2.2341475,0.11613784,bll,NVSS J185813+432452,284.5559997558594,43.41450119018555,6.9e-07,0.1356,LSP,5158221600000.0,5.1718867e-13,7.926667,0.0,10.0,-inf
1028,4FGL J1903.2+5540,4.4350172e-09,1.0171115e-10,3.963752e-11,1.3548002e-12,LogParabola,1.948071,0.014969219,bll,TXS 1902+556,285.798364138,55.677346975,1.300000036508209e-07,-inf,LSP,42072661000000.0,4.996398e-12,70.2399,0.1688289,0.04548937,144.391
1029,4FGL J1904.1+3627,4.6272655e-10,4.7712133e-11,5.623695e-12,6.150056e-13,PowerLaw,1.8368785,0.065844424,bll,MG2 J190411+3627,286.0494384765625,36.44969940185547,6.2e-07,0.078,,0.0,0.0,31.90167,0.560084,0.17924725,170.155
1030,4FGL J1911.4-1908,5.95343e-10,6.172674e-11,6.523083e-12,7.408051e-13,PowerLaw,1.8966289,0.07231173,bll,PMN J1911-1908,287.873939379,-19.1401775667,2.399999914359796e-07,0.138,,0.0,0.0,23.266624,0.42677864,0.16445251,104.78
1031,4FGL J1913.9+4439,3.4272263e-10,3.8987896e-11,3.4581405e-12,4.7214197e-13,PowerLaw,1.9979287,0.081497975,bll,2MASS J19140184+4438323,288.5078430175781,44.642276763916016,0.0089999996125698,-inf,HSP,4415704460000000.0,1.6784948e-12,12.437347,0.2733373,0.20543313,34.7595
1032,4FGL J1917.7-1921,3.4568965e-09,1.0133725e-10,3.9375496e-11,1.3672159e-12,PowerLaw,1.9393849,0.021513736,bll,1H 1914-194,289.436747062,-19.358779875,1.500000053056283e-07,0.137,HSP,1122018460000000.0,6.3141953e-12,57.781765,0.20566292,0.058539074,608.551
1033,4FGL J1918.2-4111,3.0494385e-09,1.00509184e-10,2.7554797e-11,1.3559259e-12,LogParabola,1.9481088,0.022025926,bll,PMN J1918-4111,289.566914246,-41.1919551528,4.799999828719592e-07,-inf,LSP,79432820000000.0,1.357907e-12,54.258533,0.22515257,0.06359805,106.315
1034,4FGL J1921.3-1231,1.1029901e-09,7.245555e-11,1.2640368e-11,9.009247e-13,PowerLaw,2.0769613,0.04896596,bll,TXS 1918-126,290.349669542,-12.5317693194,2.699999868127634e-07,-inf,,0.0,0.0,13.237543,0.1766903,0.10711995,63.7431
1035,4FGL J1921.8-1607,9.833943e-10,7.4136856e-11,1.0403288e-11,9.0763725e-13,LogParabola,1.8265616,0.04712637,bll,PMN J1921-1607,290.464690979,-16.1201567417,2.200000039920269e-07,-inf,ISP,512861374000000.0,3.1950304e-12,42.187527,0.44266662,0.13148877,197.608
1036,4FGL J1925.1-1019,6.957283e-10,8.600815e-11,8.790389e-12,1.2470775e-12,PowerLaw,2.2695794,0.07989324,bll,PMN J1925-1018,291.263344742,-10.3034369528,3.6000000136482413e-07,-inf,,0.0,0.0,8.051475,0.0,10.0,28.5224
1037,4FGL J1925.8-2220,1.1449354e-10,3.835132e-11,1.2667495e-12,4.2320563e-13,PowerLaw,1.794301,0.17632978,bll,TXS 1922-224,291.415792404,-22.3264202083,8.80000001757253e-08,-inf,LSP,6760829600000.0,4.870135e-13,9.57882,0.0,10.0,104.798
1038,4FGL J1926.8+6154,1.3076564e-09,6.8073006e-11,1.2115032e-11,9.110515e-13,LogParabola,1.9059838,0.035342783,bll,87GB 192614.4+614823,291.707880837,61.9117628417,2.499999993688107e-07,-inf,HSP,1.00000003e+16,4.5614927e-12,58.02088,0.37960726,0.10521784,78.2293
1039,4FGL J1927.5+6117,1.0325298e-09,5.853997e-11,8.6217864e-12,7.7744663e-13,LogParabola,2.1714025,0.04077058,bll,S4 1926+61,291.876844038,61.2924664639,8.199999967928306e-08,-inf,LSP,15848931600000.0,3.3509196e-12,38.073246,0.32483163,0.0977569,61.1388
1040,4FGL J1929.4+6146,2.5436855e-10,4.5505315e-11,3.783791e-12,8.1808356e-13,PowerLaw,2.3623805,0.12828857,bll,TXS 1928+616,292.396242583,61.7748043972,4.799999828719592e-07,0.2117,ISP,707945770000000.0,1.8216964e-12,7.8559794,0.0,10.0,-inf
1041,4FGL J1936.9-4720,6.326116e-10,5.062425e-11,8.617655e-12,7.6643244e-13,PowerLaw,1.7838455,0.05302229,bll,PMN J1936-4719,294.23377285,-47.3306265528,2.4000000848900527e-06,0.265,,0.0,0.0,45.893475,0.5069656,0.14886901,232.557
1042,4FGL J1941.3-6210,2.9435474e-09,8.350365e-11,2.7828151e-11,9.0881296e-13,LogParabola,2.4278474,0.017432943,bll,PKS 1936-623,295.3407024,-62.1891824194,1.199999957179898e-07,-inf,LSP,8963961700000.0,1.3796884e-12,1214.6031,0.7057669,0.1674747,28.6291
1043,4FGL J1942.8-3512,2.4538782e-10,4.561377e-11,3.1858795e-12,6.769447e-13,PowerLaw,2.2038178,0.13846916,bll,1RXS J194306.8-351001,295.777935508,-35.1685641361,6.199999802447564e-07,0.0505,LSP,78523562000000.0,8.4023543e-13,15.720716,0.5224361,0.3021364,-inf
1044,4FGL J1946.0-3112,7.582537e-10,5.999359e-11,7.1593256e-12,7.150664e-13,PowerLaw,2.2081974,0.061472584,bll,PKS 1942-313,296.497372467,-31.1939882,1.500000053056283e-07,-inf,,0.0,0.0,15.919135,0.19645967,0.11187304,25.976
1045,4FGL J1954.6-1122,1.1085753e-09,6.9823786e-11,1.600317e-11,9.0856635e-13,PowerLaw,2.4429464,0.042624023,bll,TXS 1951-115,298.671482175,-11.3896228444,1.3999999737279722e-07,0.683,LSP,4466835700000.0,2.8662693e-12,174.95084,0.68954825,0.17170936,29.1126
1046,4FGL J1954.9-5640,3.8903883e-10,4.1335213e-11,4.43843e-12,5.1873024e-13,PowerLaw,1.9058298,0.078666985,bll,1RXS J195503.1-564031,298.761923163,-56.6746699889,6.000000212225132e-06,0.221,HSP,7943282200000000.0,6.110236e-12,9.577679,0.15619576,0.20239432,63.7959
1047,4FGL J1955.1-1604,6.45261e-10,6.231389e-11,8.132218e-12,7.5581604e-13,PowerLaw,2.029346,0.07118979,bll,1RXS J195500.6-160328,298.752768033,-16.0607890639,6.500000040432496e-07,-inf,HSP,7079457900000000.0,3.8836044e-12,22.516464,0.37557155,0.14928174,40.5841
1048,4FGL J1955.7+0214,3.2587555e-10,5.384147e-11,3.361069e-12,6.4094227e-13,PowerLaw,1.8433493,0.09454749,bll,NVSS J195547+021514,298.949481225,2.25355083333,4.400000079840538e-07,-inf,,0.0,0.0,7.5334888,0.0,10.0,31.4222
1049,4FGL J1958.3-3010,9.431654e-10,6.7211486e-11,1.03275175e-11,8.809737e-13,PowerLaw,1.849336,0.049385276,bll,1RXS J195815.6-301119,299.562133775,-30.1865682917,5.399999736255268e-07,0.119,,0.0,0.0,38.114315,0.38442352,0.11958138,94.8004
1050,4FGL J1959.7-4725,1.2260724e-09,6.641321e-11,1.1801209e-11,9.652003e-13,LogParabola,1.7930052,0.03430946,bll,1RXS J195945.8-472531,299.940273887,-47.4220411833,7.499999810534064e-06,-inf,HSP,2238721100000000.0,4.1027307e-12,10.761324,0.070695706,0.116869524,148.432
1051,4FGL J2000.0+6508,9.599855e-09,1.4527654e-10,9.266375e-11,2.1304677e-12,LogParabola,1.8159198,0.009765263,bll,1ES 1959+650,299.999383733,65.1485145139,9.499999720219421e-08,0.047,HSP,9036495200000000.0,3.1104914e-11,1468.3485,0.58065265,0.13761206,626.375
1052,4FGL J2001.7+7040,4.420067e-10,4.4310163e-11,5.449061e-12,5.8614284e-13,PowerLaw,2.1550949,0.07303499,bll,TXS 2001+705,300.391512025,70.6738175139,1.700000069604357e-07,0.254,ISP,144543970000000.0,6.0394447e-13,15.735965,0.30791956,0.1538488,33.2563
1053,4FGL J2002.6+6302,8.057557e-11,2.3378986e-11,1.2304175e-12,3.3675013e-13,PowerLaw,1.6098187,0.14462075,bll,1RXS J200245.4+630226,300.6890869140625,63.04258346557617,0.0044999998062849,-inf,HSP,2.18776164e+16,5.7487576e-13,4.439295,0.0,10.0,98.366
1054,4FGL J2005.1+7003,5.601764e-10,5.514014e-11,5.0806195e-12,6.615383e-13,LogParabola,1.8526205,0.056616403,bll,1RXS J200504.0+700445,301.275058312,70.0776004611,3.4999999343199306e-07,-inf,HSP,5.7543993e+16,1.9095014e-12,37.232853,0.5998531,0.17345808,77.3526
1055,4FGL J2005.5+7752,2.5611684e-09,7.6869955e-11,2.508487e-11,9.929746e-13,LogParabola,2.2072985,0.020599706,bll,S5 2007+77,301.379160413,77.8786798806,6.799999852091787e-08,0.342,LSP,23988329800000.0,1.0606913e-11,378.84473,0.51677626,0.12460039,90.042
1056,4FGL J2009.4-4849,2.8884908e-09,9.143256e-11,3.3502246e-11,1.3084796e-12,LogParabola,1.8301593,0.020126447,BLL,PKS 2005-489,302.355794754,-48.8315893139,1.199999957179898e-07,0.071,HSP,1995262360000000.0,2.6333283e-11,154.47432,0.4167669,0.10323263,180.597
1057,4FGL J2010.0+7229,1.7333377e-09,7.023076e-11,1.4568974e-11,8.7482555e-13,LogParabola,2.2968783,0.028312942,bll,4C +72.28,302.467932688,72.488708475,1.199999957179898e-07,-inf,LSP,9332543500000.0,2.0321418e-12,75.79977,0.29938975,0.08011268,23.3646
1058,4FGL J2012.2-1646,4.8364374e-10,5.9613425e-11,8.121585e-12,1.0173007e-12,LogParabola,2.6923835,0.058115587,bll,PMN J2012-1646,303.125747721,-16.7806855667,2.399999914359796e-07,-inf,LSP,10115794100000.0,1.9802636e-13,90.864555,0.75473917,0.19307417,-inf
1059,4FGL J2014.3-0047,4.8120413e-10,5.602928e-11,5.5837526e-12,7.0057534e-13,PowerLaw,1.9816912,0.08463751,bll,PMN J2014-0047,303.619346425,-0.789693872222,2.399999914359796e-07,0.23,,0.0,0.0,25.93802,0.55040157,0.19546126,140.012
1060,4FGL J2014.5+0648,4.0550927e-10,5.55044e-11,4.856808e-12,6.720825e-13,PowerLaw,1.8464396,0.08872288,bll,NVSS J201431+064849,303.629531354,6.81453195278,3.300000059880404e-07,0.341,HSP,5688529600000000.0,2.544972e-12,6.0563207,0.0,10.0,46.0476
1061,4FGL J2015.2-0137,1.290331e-09,7.8378484e-11,1.28476275e-11,9.718327e-13,LogParabola,2.2309651,0.041762732,bll,PKS 2012-017,303.813158171,-1.62571114722,1.199999957179898e-07,-inf,LSP,63095733000000.0,3.1689837e-12,12.193886,0.09079735,0.1052331,28.3003
1062,4FGL J2015.3-1432,1.1422197e-10,3.8929228e-11,1.9455707e-12,5.295386e-13,PowerLaw,1.9679605,0.23431678,bll,NVSS J201525-143202,303.854298583,-14.5344672444,2.6000000161729986e-06,-inf,,0.0,0.0,28.110895,0.79518473,0.37938136,28.3982
1063,4FGL J2016.3-0903,1.2510758e-09,7.3122806e-11,1.31625735e-11,8.5111215e-13,LogParabola,1.9787343,0.04023382,bll,PMN J2016-0903,304.100151583,-9.05929660556,2.200000039920269e-07,0.367,ISP,398107162000000.0,2.6700844e-12,33.821392,0.3090726,0.09796358,30.4632
1064,4FGL J2017.5-3753,1.5093561e-10,3.532121e-11,1.8298494e-12,4.4760823e-13,PowerLaw,2.089229,0.15746914,bll,PKS 2014-380,304.369022029,-37.896137425,3.300000059880404e-07,0.598,LSP,5152286700000.0,2.8415416e-13,20.781244,0.90865755,0.40955043,-inf
1065,4FGL J2021.9+0629,5.4443167e-10,5.856157e-11,5.5734454e-12,6.981649e-13,PowerLaw,2.082952,0.07699426,bll,PMN J2021+0628,305.481099013,6.48712910833,3.7999998880877683e-07,-inf,ISP,446683578000000.0,2.3462864e-12,16.550253,0.33288205,0.17374319,73.6256
1066,4FGL J2022.3-4513,8.982389e-10,6.023531e-11,8.353471e-12,6.100315e-13,LogParabola,2.1522417,0.044991143,bll,PMN J2022-4513,305.610054288,-45.2248751222,3.700000092976552e-07,-inf,ISP,451855960000000.0,6.8627313e-12,52.27921,0.39671358,0.11467484,13.9437
1067,4FGL J2022.5+7612,1.2752045e-09,5.7137635e-11,1.5014935e-11,7.0412025e-13,PowerLaw,2.268634,0.03434272,bll,S5 2023+760,305.648233283,76.1906032417,1.199999957179898e-07,0.594,LSP,28840315300000.0,4.052332e-12,78.19016,0.3699977,0.097656645,125.065
1068,4FGL J2023.8-4828,1.2518986e-10,3.077791e-11,3.5588745e-12,5.248589e-13,PowerLaw,2.1099908,0.17995863,bll,PMN J2023-4826,305.91094970703125,-48.44791030883789,5e-06,-inf,ISP,251188646000000.0,4.4320128e-13,7.258596,0.0,10.0,-inf
